event_id,customer_id,product_id,event_type,event_date,time_spent
7079,977,57,add_to_cart,2016-10-21 16:34:49.172107,145.33
7080,177,33,add_to_cart,2016-10-22 16:34:49.172107,140.89
7081,354,28,view,2016-10-23 16:34:49.172107,37.69
7082,514,44,view,2016-10-24 16:34:49.172107,58.95
7083,309,56,remove_from_cart,2016-10-25 16:34:49.172107,33.71
7084,119,44,remove_from_cart,2016-10-26 16:34:49.172107,76.53
7085,519,84,remove_from_cart,2016-10-27 16:34:49.172107,82.73
7086,767,96,add_to_cart,2016-10-28 16:34:49.172107,77.3
7087,996,73,add_to_cart,2016-10-29 16:34:49.172107,67.22
7088,973,34,remove_from_cart,2016-10-30 16:34:49.172107,221.95
7089,916,14,view,2016-10-31 16:34:49.172107,246.48
7090,478,68,add_to_cart,2016-11-01 16:34:49.172107,101.5
7091,414,29,add_to_cart,2016-11-02 16:34:49.172107,95.01
7092,587,79,remove_from_cart,2016-11-03 16:34:49.172107,253.99
7093,351,17,view,2016-11-04 16:34:49.172107,189.06
7094,506,83,add_to_cart,2016-11-05 16:34:49.172107,91.56
7095,195,9,view,2016-11-06 16:34:49.172107,215.52
7096,187,27,add_to_cart,2016-11-07 16:34:49.172107,106.65
7097,450,49,view,2016-11-08 16:34:49.172107,178.03
7098,496,79,view,2016-11-09 16:34:49.172107,297.83
7099,515,37,add_to_cart,2016-11-10 16:34:49.172107,93.97
7100,696,28,view,2016-11-11 16:34:49.172107,279.51
7101,847,50,add_to_cart,2016-11-12 16:34:49.172107,99.59
7102,273,55,add_to_cart,2016-11-13 16:34:49.172107,164.38
7103,880,4,view,2016-11-14 16:34:49.172107,140.7
7104,52,85,add_to_cart,2016-11-15 16:34:49.172107,236.03
7105,263,98,view,2016-11-16 16:34:49.172107,23.02
7106,368,19,add_to_cart,2016-11-17 16:34:49.172107,190.0
7107,133,37,view,2016-11-18 16:34:49.172107,229.4
7108,994,4,add_to_cart,2016-11-19 16:34:49.172107,144.28
7109,225,37,add_to_cart,2016-11-20 16:34:49.172107,36.06
7110,310,51,remove_from_cart,2016-11-21 16:34:49.172107,77.22
7111,573,32,add_to_cart,2016-11-22 16:34:49.172107,205.5
7112,877,45,add_to_cart,2016-11-23 16:34:49.172107,269.15
7113,16,12,view,2016-11-24 16:34:49.172107,129.37
7114,741,41,view,2016-11-25 16:34:49.172107,170.32
7115,195,56,view,2016-11-26 16:34:49.172107,72.37
7116,763,80,view,2016-11-27 16:34:49.172107,126.6
7117,443,14,remove_from_cart,2016-11-28 16:34:49.172107,104.35
7118,303,54,remove_from_cart,2016-11-29 16:34:49.172107,198.38
7119,48,63,view,2016-11-30 16:34:49.172107,295.49
7120,747,65,view,2016-12-01 16:34:49.172107,244.92
7121,121,58,view,2016-12-02 16:34:49.172107,61.69
7122,499,96,view,2016-12-03 16:34:49.172107,175.42
7123,832,21,add_to_cart,2016-12-04 16:34:49.172107,24.59
7124,562,4,view,2016-12-05 16:34:49.172107,77.84
7125,469,73,add_to_cart,2016-12-06 16:34:49.172107,55.8
7126,41,46,view,2016-12-07 16:34:49.172107,103.99
7127,456,86,remove_from_cart,2016-12-08 16:34:49.172107,205.25
7128,534,12,remove_from_cart,2016-12-09 16:34:49.172107,152.32
7129,371,30,view,2016-12-10 16:34:49.172107,280.21
7130,182,94,remove_from_cart,2016-12-11 16:34:49.172107,67.76
7131,517,96,remove_from_cart,2016-12-12 16:34:49.172107,112.44
7132,657,60,remove_from_cart,2016-12-13 16:34:49.172107,102.31
7133,869,100,remove_from_cart,2016-12-14 16:34:49.172107,74.61
7134,590,71,add_to_cart,2016-12-15 16:34:49.172107,297.99
7135,231,81,add_to_cart,2016-12-16 16:34:49.172107,119.23
7136,809,65,add_to_cart,2016-12-17 16:34:49.172107,282.45
7137,348,14,add_to_cart,2016-12-18 16:34:49.172107,120.19
7138,479,44,view,2016-12-19 16:34:49.172107,65.21
7139,209,26,remove_from_cart,2016-12-20 16:34:49.172107,40.17
7140,675,91,remove_from_cart,2016-12-21 16:34:49.172107,257.39
7141,680,16,view,2016-12-22 16:34:49.172107,14.47
7142,278,7,view,2016-12-23 16:34:49.172107,289.5
7143,749,32,add_to_cart,2016-12-24 16:34:49.172107,128.37
7144,688,89,add_to_cart,2016-12-25 16:34:49.172107,77.98
7145,53,95,remove_from_cart,2016-12-26 16:34:49.172107,187.15
7146,861,16,view,2016-12-27 16:34:49.172107,44.21
7147,10,78,remove_from_cart,2016-12-28 16:34:49.172107,26.28
7148,658,89,view,2016-12-29 16:34:49.172107,249.2
7149,739,62,add_to_cart,2016-12-30 16:34:49.172107,130.28
7150,748,30,remove_from_cart,2016-12-31 16:34:49.172107,157.89
7151,464,71,remove_from_cart,2017-01-01 16:34:49.172107,57.13
7152,754,12,view,2017-01-02 16:34:49.172107,23.12
7153,817,67,remove_from_cart,2017-01-03 16:34:49.172107,113.49
7154,583,91,add_to_cart,2017-01-04 16:34:49.172107,154.31
7155,158,46,remove_from_cart,2017-01-05 16:34:49.172107,230.8
7156,19,83,view,2017-01-06 16:34:49.172107,152.81
7157,55,43,remove_from_cart,2017-01-07 16:34:49.172107,235.84
7158,956,55,add_to_cart,2017-01-08 16:34:49.172107,39.05
7159,727,45,view,2017-01-09 16:34:49.172107,23.87
7160,968,60,view,2017-01-10 16:34:49.172107,51.86
7161,721,71,add_to_cart,2017-01-11 16:34:49.172107,232.74
7162,21,80,view,2017-01-12 16:34:49.172107,229.0
7163,282,32,view,2017-01-13 16:34:49.172107,46.7
7164,761,8,remove_from_cart,2017-01-14 16:34:49.172107,14.14
7165,540,77,view,2017-01-15 16:34:49.172107,207.16
7166,935,62,remove_from_cart,2017-01-16 16:34:49.172107,257.31
7167,417,75,add_to_cart,2017-01-17 16:34:49.172107,227.46
7168,808,20,add_to_cart,2017-01-18 16:34:49.172107,64.83
7169,723,18,add_to_cart,2017-01-19 16:34:49.172107,177.21
7170,285,6,add_to_cart,2017-01-20 16:34:49.172107,228.42
7171,532,84,view,2017-01-21 16:34:49.172107,80.47
7172,532,96,view,2017-01-22 16:34:49.172107,160.68
7173,511,29,remove_from_cart,2017-01-23 16:34:49.172107,97.77
7174,842,4,remove_from_cart,2017-01-24 16:34:49.172107,71.54
7175,396,71,remove_from_cart,2017-01-25 16:34:49.172107,291.03
7176,120,43,view,2017-01-26 16:34:49.172107,274.21
7177,97,84,remove_from_cart,2017-01-27 16:34:49.172107,136.47
7178,120,34,view,2017-01-28 16:34:49.172107,45.35
7179,537,100,add_to_cart,2017-01-29 16:34:49.172107,219.73
7180,153,71,view,2017-01-30 16:34:49.172107,80.43
7181,245,33,add_to_cart,2017-01-31 16:34:49.172107,54.71
7182,772,15,remove_from_cart,2017-02-01 16:34:49.172107,117.55
7183,516,96,view,2017-02-02 16:34:49.172107,161.31
7184,393,86,remove_from_cart,2017-02-03 16:34:49.172107,33.74
7185,143,40,remove_from_cart,2017-02-04 16:34:49.172107,173.67
7186,504,93,add_to_cart,2017-02-05 16:34:49.172107,9.53
7187,794,89,remove_from_cart,2017-02-06 16:34:49.172107,268.1
7188,847,5,view,2017-02-07 16:34:49.172107,276.62
7189,858,78,remove_from_cart,2017-02-08 16:34:49.172107,221.26
7190,220,50,add_to_cart,2017-02-09 16:34:49.172107,142.63
7191,839,99,add_to_cart,2017-02-10 16:34:49.172107,80.19
7192,160,66,remove_from_cart,2017-02-11 16:34:49.172107,224.51
7193,76,89,add_to_cart,2017-02-12 16:34:49.172107,279.88
7194,611,54,remove_from_cart,2017-02-13 16:34:49.172107,51.77
7195,692,80,add_to_cart,2017-02-14 16:34:49.172107,142.42
7196,639,46,remove_from_cart,2017-02-15 16:34:49.172107,98.0
7197,32,80,remove_from_cart,2017-02-16 16:34:49.172107,110.24
7198,777,11,view,2017-02-17 16:34:49.172107,124.7
7199,334,49,view,2017-02-18 16:34:49.172107,285.78
7200,525,99,remove_from_cart,2017-02-19 16:34:49.172107,81.3
7201,440,23,view,2017-02-20 16:34:49.172107,150.34
7202,892,55,view,2017-02-21 16:34:49.172107,285.69
7203,940,5,add_to_cart,2017-02-22 16:34:49.172107,145.44
7204,993,64,view,2017-02-23 16:34:49.172107,259.76
7205,352,35,add_to_cart,2017-02-24 16:34:49.172107,22.34
7206,339,93,view,2017-02-25 16:34:49.172107,286.14
7207,926,69,view,2017-02-26 16:34:49.172107,60.32
7208,400,54,remove_from_cart,2017-02-27 16:34:49.172107,294.08
7209,396,3,view,2017-02-28 16:34:49.172107,56.8
7210,202,6,remove_from_cart,2017-03-01 16:34:49.172107,136.09
7211,962,87,remove_from_cart,2017-03-02 16:34:49.172107,96.04
7212,530,56,remove_from_cart,2017-03-03 16:34:49.172107,132.8
7213,909,2,remove_from_cart,2017-03-04 16:34:49.172107,78.9
7214,93,82,view,2017-03-05 16:34:49.172107,289.77
7215,792,94,remove_from_cart,2017-03-06 16:34:49.172107,95.19
7216,358,38,view,2017-03-07 16:34:49.172107,197.72
7217,396,56,view,2017-03-08 16:34:49.172107,45.55
7218,828,5,add_to_cart,2017-03-09 16:34:49.172107,248.19
7219,60,46,add_to_cart,2017-03-10 16:34:49.172107,165.04
7220,477,11,add_to_cart,2017-03-11 16:34:49.172107,293.94
7221,726,65,remove_from_cart,2017-03-12 16:34:49.172107,129.9
7222,612,10,view,2017-03-13 16:34:49.172107,62.66
7223,1,41,view,2017-03-14 16:34:49.172107,107.08
7224,555,44,remove_from_cart,2017-03-15 16:34:49.172107,222.4
7225,311,90,add_to_cart,2017-03-16 16:34:49.172107,199.44
7226,168,33,add_to_cart,2017-03-17 16:34:49.172107,234.61
7227,192,91,view,2017-03-18 16:34:49.172107,26.67
7228,34,56,view,2017-03-19 16:34:49.172107,176.21
7229,34,12,view,2017-03-20 16:34:49.172107,279.99
7230,688,2,add_to_cart,2017-03-21 16:34:49.172107,36.83
7231,417,1,view,2017-03-22 16:34:49.172107,32.83
7232,708,65,add_to_cart,2017-03-23 16:34:49.172107,216.4
7233,998,33,add_to_cart,2017-03-24 16:34:49.172107,97.98
7234,158,86,add_to_cart,2017-03-25 16:34:49.172107,199.28
7235,757,76,remove_from_cart,2017-03-26 16:34:49.172107,165.89
7236,500,36,remove_from_cart,2017-03-27 16:34:49.172107,295.89
7237,366,21,view,2017-03-28 16:34:49.172107,267.27
7238,340,84,add_to_cart,2017-03-29 16:34:49.172107,205.03
7239,858,36,view,2017-03-30 16:34:49.172107,82.19
7240,335,26,add_to_cart,2017-03-31 16:34:49.172107,82.26
7241,583,47,view,2017-04-01 16:34:49.172107,265.26
7242,327,95,view,2017-04-02 16:34:49.172107,177.68
7243,114,1,remove_from_cart,2017-04-03 16:34:49.172107,237.84
7244,797,38,remove_from_cart,2017-04-04 16:34:49.172107,137.71
7245,919,14,remove_from_cart,2017-04-05 16:34:49.172107,35.41
7246,418,90,remove_from_cart,2017-04-06 16:34:49.172107,103.14
7247,468,46,add_to_cart,2017-04-07 16:34:49.172107,52.54
7248,143,42,view,2017-04-08 16:34:49.172107,235.64
7249,609,7,view,2017-04-09 16:34:49.172107,211.65
7250,309,55,add_to_cart,2017-04-10 16:34:49.172107,31.08
7251,401,56,add_to_cart,2017-04-11 16:34:49.172107,188.31
7252,320,76,view,2017-04-12 16:34:49.172107,262.87
7253,212,63,remove_from_cart,2017-04-13 16:34:49.172107,210.72
7254,317,24,remove_from_cart,2017-04-14 16:34:49.172107,155.78
7255,185,83,remove_from_cart,2017-04-15 16:34:49.172107,97.0
7256,205,73,add_to_cart,2017-04-16 16:34:49.172107,266.69
7257,364,99,view,2017-04-17 16:34:49.172107,129.73
7258,216,4,add_to_cart,2017-04-18 16:34:49.172107,257.34
7259,246,42,view,2017-04-19 16:34:49.172107,235.98
7260,239,96,remove_from_cart,2017-04-20 16:34:49.172107,245.79
7261,805,70,remove_from_cart,2017-04-21 16:34:49.172107,296.99
7262,391,28,remove_from_cart,2017-04-22 16:34:49.172107,225.88
7263,520,92,view,2017-04-23 16:34:49.172107,15.04
7264,983,40,remove_from_cart,2017-04-24 16:34:49.172107,65.6
7265,590,51,view,2017-04-25 16:34:49.172107,15.38
7266,836,29,add_to_cart,2017-04-26 16:34:49.172107,61.02
7267,277,42,remove_from_cart,2017-04-27 16:34:49.172107,23.12
7268,957,69,add_to_cart,2017-04-28 16:34:49.172107,152.98
7269,202,5,add_to_cart,2017-04-29 16:34:49.172107,13.32
7270,214,41,view,2017-04-30 16:34:49.172107,144.41
7271,606,61,add_to_cart,2017-05-01 16:34:49.172107,270.16
7272,478,55,view,2017-05-02 16:34:49.172107,225.83
7273,508,28,view,2017-05-03 16:34:49.172107,283.47
7274,976,41,add_to_cart,2017-05-04 16:34:49.172107,71.86
7275,75,9,view,2017-05-05 16:34:49.172107,161.67
7276,982,29,view,2017-05-06 16:34:49.172107,98.98
7277,669,78,view,2017-05-07 16:34:49.172107,150.68
7278,665,38,add_to_cart,2017-05-08 16:34:49.172107,169.34
7279,954,62,view,2017-05-09 16:34:49.172107,15.67
7280,142,54,remove_from_cart,2017-05-10 16:34:49.172107,73.81
7281,590,52,add_to_cart,2017-05-11 16:34:49.172107,212.91
7282,322,34,add_to_cart,2017-05-12 16:34:49.172107,233.01
7283,694,37,view,2017-05-13 16:34:49.172107,172.99
7284,461,49,add_to_cart,2017-05-14 16:34:49.172107,84.89
7285,707,42,remove_from_cart,2017-05-15 16:34:49.172107,124.5
7286,670,14,add_to_cart,2017-05-16 16:34:49.172107,33.33
7287,146,82,add_to_cart,2017-05-17 16:34:49.172107,286.19
7288,54,33,add_to_cart,2017-05-18 16:34:49.172107,261.26
7289,356,98,view,2017-05-19 16:34:49.172107,24.35
7290,277,92,remove_from_cart,2017-05-20 16:34:49.172107,54.11
7291,821,100,remove_from_cart,2017-05-21 16:34:49.172107,176.42
7292,595,87,remove_from_cart,2017-05-22 16:34:49.172107,73.57
7293,400,17,add_to_cart,2017-05-23 16:34:49.172107,280.65
7294,668,75,remove_from_cart,2017-05-24 16:34:49.172107,227.9
7295,516,32,view,2017-05-25 16:34:49.172107,85.62
7296,499,79,add_to_cart,2017-05-26 16:34:49.172107,6.8
7297,311,68,view,2017-05-27 16:34:49.172107,240.84
7298,271,39,add_to_cart,2017-05-28 16:34:49.172107,130.11
7299,576,94,view,2017-05-29 16:34:49.172107,194.5
7300,449,10,add_to_cart,2017-05-30 16:34:49.172107,89.66
7301,112,87,view,2017-05-31 16:34:49.172107,47.15
7302,239,24,remove_from_cart,2017-06-01 16:34:49.172107,204.22
7303,144,100,add_to_cart,2017-06-02 16:34:49.172107,137.85
7304,374,58,add_to_cart,2017-06-03 16:34:49.172107,74.38
7305,20,69,view,2017-06-04 16:34:49.172107,45.6
7306,576,64,view,2017-06-05 16:34:49.172107,176.24
7307,289,19,view,2017-06-06 16:34:49.172107,219.04
7308,593,8,add_to_cart,2017-06-07 16:34:49.172107,88.75
7309,197,71,view,2017-06-08 16:34:49.172107,221.87
7310,382,40,remove_from_cart,2017-06-09 16:34:49.172107,59.02
7311,581,13,view,2017-06-10 16:34:49.172107,104.83
7312,698,27,view,2017-06-11 16:34:49.172107,224.74
7313,679,82,view,2017-06-12 16:34:49.172107,199.74
7314,717,88,remove_from_cart,2017-06-13 16:34:49.172107,84.8
7315,492,2,view,2017-06-14 16:34:49.172107,41.03
7316,164,16,view,2017-06-15 16:34:49.172107,17.53
7317,606,14,add_to_cart,2017-06-16 16:34:49.172107,252.18
7318,249,17,add_to_cart,2017-06-17 16:34:49.172107,27.17
7319,68,60,view,2017-06-18 16:34:49.172107,38.88
7320,855,70,add_to_cart,2017-06-19 16:34:49.172107,75.12
7321,21,99,view,2017-06-20 16:34:49.172107,136.47
7322,831,17,view,2017-06-21 16:34:49.172107,237.99
7323,512,45,remove_from_cart,2017-06-22 16:34:49.172107,78.01
7324,597,38,view,2017-06-23 16:34:49.172107,165.33
7325,390,64,add_to_cart,2017-06-24 16:34:49.172107,31.66
7326,536,6,add_to_cart,2017-06-25 16:34:49.172107,142.03
7327,111,60,add_to_cart,2017-06-26 16:34:49.172107,57.4
7328,949,49,add_to_cart,2017-06-27 16:34:49.172107,67.3
7329,863,21,view,2017-06-28 16:34:49.172107,113.21
7330,595,99,remove_from_cart,2017-06-29 16:34:49.172107,229.6
7331,870,23,remove_from_cart,2017-06-30 16:34:49.172107,224.48
7332,460,76,view,2017-07-01 16:34:49.172107,127.42
7333,78,57,add_to_cart,2017-07-02 16:34:49.172107,40.01
7334,434,64,remove_from_cart,2017-07-03 16:34:49.172107,87.8
7335,380,29,remove_from_cart,2017-07-04 16:34:49.172107,154.08
7336,652,27,view,2017-07-05 16:34:49.172107,261.48
7337,440,6,add_to_cart,2017-07-06 16:34:49.172107,290.64
7338,888,21,remove_from_cart,2017-07-07 16:34:49.172107,193.05
7339,783,71,view,2017-07-08 16:34:49.172107,108.45
7340,339,41,remove_from_cart,2017-07-09 16:34:49.172107,209.57
7341,988,80,remove_from_cart,2017-07-10 16:34:49.172107,104.19
7342,424,5,add_to_cart,2017-07-11 16:34:49.172107,189.51
7343,169,15,add_to_cart,2017-07-12 16:34:49.172107,76.91
7344,709,21,remove_from_cart,2017-07-13 16:34:49.172107,83.76
7345,965,58,add_to_cart,2017-07-14 16:34:49.172107,27.19
7346,262,4,remove_from_cart,2017-07-15 16:34:49.172107,128.94
7347,727,69,remove_from_cart,2017-07-16 16:34:49.172107,187.36
7348,579,7,remove_from_cart,2017-07-17 16:34:49.172107,237.69
7349,229,35,view,2017-07-18 16:34:49.172107,244.05
7350,161,36,add_to_cart,2017-07-19 16:34:49.172107,297.77
7351,427,15,add_to_cart,2017-07-20 16:34:49.172107,30.89
7352,122,92,remove_from_cart,2017-07-21 16:34:49.172107,150.48
7353,149,2,add_to_cart,2017-07-22 16:34:49.172107,158.81
7354,852,57,remove_from_cart,2017-07-23 16:34:49.172107,242.34
7355,705,5,add_to_cart,2017-07-24 16:34:49.172107,83.58
7356,743,71,add_to_cart,2017-07-25 16:34:49.172107,25.46
7357,111,86,remove_from_cart,2017-07-26 16:34:49.172107,97.56
7358,657,95,add_to_cart,2017-07-27 16:34:49.172107,295.26
7359,221,32,remove_from_cart,2017-07-28 16:34:49.172107,270.34
7360,904,72,view,2017-07-29 16:34:49.172107,121.6
7361,64,41,remove_from_cart,2017-07-30 16:34:49.172107,263.5
7362,638,42,add_to_cart,2017-07-31 16:34:49.172107,14.66
7363,730,75,view,2017-08-01 16:34:49.172107,97.69
7364,796,65,view,2017-08-02 16:34:49.172107,219.41
7365,354,40,remove_from_cart,2017-08-03 16:34:49.172107,70.33
7366,474,83,view,2017-08-04 16:34:49.172107,63.53
7367,909,38,remove_from_cart,2017-08-05 16:34:49.172107,259.23
7368,748,42,add_to_cart,2017-08-06 16:34:49.172107,186.71
7369,485,37,remove_from_cart,2017-08-07 16:34:49.172107,296.76
7370,13,56,view,2017-08-08 16:34:49.172107,44.73
7371,934,71,remove_from_cart,2017-08-09 16:34:49.172107,110.06
7372,153,55,remove_from_cart,2017-08-10 16:34:49.172107,96.81
7373,239,89,add_to_cart,2017-08-11 16:34:49.172107,264.64
7374,190,54,remove_from_cart,2017-08-12 16:34:49.172107,80.31
7375,663,22,add_to_cart,2017-08-13 16:34:49.172107,109.27
7376,86,27,view,2017-08-14 16:34:49.172107,47.14
7377,21,47,view,2017-08-15 16:34:49.172107,233.74
7378,694,38,remove_from_cart,2017-08-16 16:34:49.172107,75.12
7379,319,39,remove_from_cart,2017-08-17 16:34:49.172107,25.15
7380,158,15,view,2017-08-18 16:34:49.172107,133.36
7381,971,66,view,2017-08-19 16:34:49.172107,120.48
7382,964,61,view,2017-08-20 16:34:49.172107,57.39
7383,481,60,remove_from_cart,2017-08-21 16:34:49.172107,44.41
7384,879,8,view,2017-08-22 16:34:49.172107,269.48
7385,76,44,remove_from_cart,2017-08-23 16:34:49.172107,25.01
7386,329,43,view,2017-08-24 16:34:49.172107,34.3
7387,416,6,view,2017-08-25 16:34:49.172107,77.29
7388,203,84,remove_from_cart,2017-08-26 16:34:49.172107,286.09
7389,229,27,add_to_cart,2017-08-27 16:34:49.172107,30.19
7390,152,45,remove_from_cart,2017-08-28 16:34:49.172107,245.72
7391,775,23,add_to_cart,2017-08-29 16:34:49.172107,268.16
7392,72,81,remove_from_cart,2017-08-30 16:34:49.172107,116.47
7393,225,13,add_to_cart,2017-08-31 16:34:49.172107,91.7
7394,473,68,add_to_cart,2017-09-01 16:34:49.172107,204.83
7395,897,84,add_to_cart,2017-09-02 16:34:49.172107,212.28
7396,643,64,remove_from_cart,2017-09-03 16:34:49.172107,235.09
7397,360,25,remove_from_cart,2017-09-04 16:34:49.172107,250.02
7398,540,86,remove_from_cart,2017-09-05 16:34:49.172107,84.18
7399,811,52,add_to_cart,2017-09-06 16:34:49.172107,207.65
7400,609,48,add_to_cart,2017-09-07 16:34:49.172107,44.8
7401,46,61,remove_from_cart,2017-09-08 16:34:49.172107,155.67
7402,1,17,remove_from_cart,2017-09-09 16:34:49.172107,185.8
7403,678,40,view,2017-09-10 16:34:49.172107,52.71
7404,245,75,view,2017-09-11 16:34:49.172107,27.57
7405,219,89,view,2017-09-12 16:34:49.172107,62.45
7406,614,69,view,2017-09-13 16:34:49.172107,129.07
7407,291,85,view,2017-09-14 16:34:49.172107,266.91
7408,458,26,remove_from_cart,2017-09-15 16:34:49.172107,161.91
7409,204,80,add_to_cart,2017-09-16 16:34:49.172107,225.81
7410,202,56,add_to_cart,2017-09-17 16:34:49.172107,56.37
7411,566,40,remove_from_cart,2017-09-18 16:34:49.172107,36.26
7412,482,85,remove_from_cart,2017-09-19 16:34:49.172107,75.69
7413,792,96,remove_from_cart,2017-09-20 16:34:49.172107,97.59
7414,511,68,view,2017-09-21 16:34:49.172107,166.69
7415,924,8,view,2017-09-22 16:34:49.172107,264.97
7416,278,73,view,2017-09-23 16:34:49.172107,130.7
7417,16,45,remove_from_cart,2017-09-24 16:34:49.172107,158.05
7418,525,17,remove_from_cart,2017-09-25 16:34:49.172107,6.36
7419,356,41,add_to_cart,2017-09-26 16:34:49.172107,14.83
7420,356,77,remove_from_cart,2017-09-27 16:34:49.172107,29.71
7421,830,9,view,2017-09-28 16:34:49.172107,211.2
7422,939,70,add_to_cart,2017-09-29 16:34:49.172107,148.43
7423,599,91,remove_from_cart,2017-09-30 16:34:49.172107,61.92
7424,78,24,add_to_cart,2017-10-01 16:34:49.172107,179.82
7425,928,73,add_to_cart,2017-10-02 16:34:49.172107,165.66
7426,67,11,remove_from_cart,2017-10-03 16:34:49.172107,31.2
7427,859,35,view,2017-10-04 16:34:49.172107,193.92
7428,723,29,view,2017-10-05 16:34:49.172107,231.31
7429,214,8,add_to_cart,2017-10-06 16:34:49.172107,89.53
7430,697,17,remove_from_cart,2017-10-07 16:34:49.172107,207.81
7431,449,71,remove_from_cart,2017-10-08 16:34:49.172107,63.92
7432,965,12,view,2017-10-09 16:34:49.172107,228.24
7433,433,79,remove_from_cart,2017-10-10 16:34:49.172107,273.97
7434,545,93,remove_from_cart,2017-10-11 16:34:49.172107,135.35
7435,115,50,add_to_cart,2017-10-12 16:34:49.172107,77.16
7436,787,24,remove_from_cart,2017-10-13 16:34:49.172107,122.76
7437,420,37,remove_from_cart,2017-10-14 16:34:49.172107,78.77
7438,499,78,remove_from_cart,2017-10-15 16:34:49.172107,5.37
7439,710,11,view,2017-10-16 16:34:49.172107,196.88
7440,380,99,view,2017-10-17 16:34:49.172107,17.55
7441,143,81,add_to_cart,2017-10-18 16:34:49.172107,67.07
7442,740,59,view,2017-10-19 16:34:49.172107,218.12
7443,632,55,view,2017-10-20 16:34:49.172107,201.39
7444,865,27,view,2017-10-21 16:34:49.172107,26.63
7445,24,67,view,2017-10-22 16:34:49.172107,199.72
7446,539,60,add_to_cart,2017-10-23 16:34:49.172107,279.52
7447,945,2,remove_from_cart,2017-10-24 16:34:49.172107,26.98
7448,75,68,remove_from_cart,2017-10-25 16:34:49.172107,127.63
7449,753,18,remove_from_cart,2017-10-26 16:34:49.172107,220.18
7450,535,20,add_to_cart,2017-10-27 16:34:49.172107,201.98
7451,673,85,view,2017-10-28 16:34:49.172107,71.82
7452,41,63,add_to_cart,2017-10-29 16:34:49.172107,53.1
7453,750,78,add_to_cart,2017-10-30 16:34:49.172107,236.35
7454,751,72,add_to_cart,2017-10-31 16:34:49.172107,287.09
7455,568,2,remove_from_cart,2017-11-01 16:34:49.172107,231.44
7456,413,90,view,2017-11-02 16:34:49.172107,289.15
7457,415,83,remove_from_cart,2017-11-03 16:34:49.172107,183.47
7458,449,42,add_to_cart,2017-11-04 16:34:49.172107,279.08
7459,610,28,add_to_cart,2017-11-05 16:34:49.172107,208.68
7460,658,29,remove_from_cart,2017-11-06 16:34:49.172107,273.12
7461,978,69,remove_from_cart,2017-11-07 16:34:49.172107,52.67
7462,774,28,remove_from_cart,2017-11-08 16:34:49.172107,245.59
7463,436,60,view,2017-11-09 16:34:49.172107,63.04
7464,552,90,remove_from_cart,2017-11-10 16:34:49.172107,13.09
7465,705,5,view,2017-11-11 16:34:49.172107,157.69
7466,239,15,view,2017-11-12 16:34:49.172107,98.88
7467,42,73,remove_from_cart,2017-11-13 16:34:49.172107,17.84
7468,734,32,add_to_cart,2017-11-14 16:34:49.172107,294.19
7469,708,52,add_to_cart,2017-11-15 16:34:49.172107,201.61
7470,800,90,view,2017-11-16 16:34:49.172107,271.03
7471,10,37,view,2017-11-17 16:34:49.172107,299.73
7472,747,15,view,2017-11-18 16:34:49.172107,120.63
7473,837,41,add_to_cart,2017-11-19 16:34:49.172107,80.15
7474,265,4,view,2017-11-20 16:34:49.172107,59.25
7475,581,53,view,2017-11-21 16:34:49.172107,156.98
7476,445,100,add_to_cart,2017-11-22 16:34:49.172107,183.79
7477,139,84,remove_from_cart,2017-11-23 16:34:49.172107,144.36
7478,867,27,add_to_cart,2017-11-24 16:34:49.172107,119.24
7479,731,21,remove_from_cart,2017-11-25 16:34:49.172107,54.64
7480,196,60,remove_from_cart,2017-11-26 16:34:49.172107,135.35
7481,74,86,view,2017-11-27 16:34:49.172107,30.15
7482,615,64,view,2017-11-28 16:34:49.172107,260.19
7483,225,71,remove_from_cart,2017-11-29 16:34:49.172107,18.84
7484,635,47,view,2017-11-30 16:34:49.172107,117.29
7485,102,54,remove_from_cart,2017-12-01 16:34:49.172107,34.54
7486,264,31,view,2017-12-02 16:34:49.172107,233.62
7487,945,17,add_to_cart,2017-12-03 16:34:49.172107,97.26
7488,920,50,remove_from_cart,2017-12-04 16:34:49.172107,38.37
7489,999,7,remove_from_cart,2017-12-05 16:34:49.172107,161.79
7490,161,83,view,2017-12-06 16:34:49.172107,275.3
7491,233,28,add_to_cart,2017-12-07 16:34:49.172107,273.05
7492,491,10,view,2017-12-08 16:34:49.172107,78.65
7493,787,27,add_to_cart,2017-12-09 16:34:49.172107,217.3
7494,770,13,view,2017-12-10 16:34:49.172107,13.93
7495,311,66,remove_from_cart,2017-12-11 16:34:49.172107,43.9
7496,651,86,add_to_cart,2017-12-12 16:34:49.172107,152.34
7497,227,84,add_to_cart,2017-12-13 16:34:49.172107,72.48
7498,273,60,view,2017-12-14 16:34:49.172107,240.49
7499,938,43,add_to_cart,2017-12-15 16:34:49.172107,279.67
7500,317,69,view,2017-12-16 16:34:49.172107,6.28
7501,899,63,add_to_cart,2017-12-17 16:34:49.172107,73.71
7502,86,70,view,2017-12-18 16:34:49.172107,134.67
7503,291,99,view,2017-12-19 16:34:49.172107,171.11
7504,469,65,view,2017-12-20 16:34:49.172107,275.19
7505,729,99,remove_from_cart,2017-12-21 16:34:49.172107,268.11
7506,871,67,add_to_cart,2017-12-22 16:34:49.172107,192.97
7507,578,54,remove_from_cart,2017-12-23 16:34:49.172107,80.93
