purchase_id,customer_id,product_id,purchase_date,quantity
3715,617,90,2021-04-14 16:34:49.162779,2
3716,1,17,2021-04-15 16:34:49.162779,2
3717,573,88,2021-04-16 16:34:49.162779,1
3718,270,92,2021-04-17 16:34:49.162779,1
3719,180,99,2021-04-18 16:34:49.162779,1
3720,736,31,2021-04-19 16:34:49.162779,4
3721,518,77,2021-04-20 16:34:49.162779,1
3722,103,35,2021-04-21 16:34:49.162779,3
3723,10,16,2021-04-22 16:34:49.162779,3
3724,583,79,2021-04-23 16:34:49.162779,1
3725,90,18,2021-04-24 16:34:49.162779,4
3726,226,62,2021-04-25 16:34:49.162779,2
3727,670,27,2021-04-26 16:34:49.162779,4
3728,740,35,2021-04-27 16:34:49.162779,4
3729,917,45,2021-04-28 16:34:49.162779,2
3730,126,35,2021-04-29 16:34:49.162779,2
3731,956,28,2021-04-30 16:34:49.162779,2
3732,209,9,2021-05-01 16:34:49.162779,3
3733,97,76,2021-05-02 16:34:49.162779,2
3734,74,15,2021-05-03 16:34:49.162779,2
3735,627,21,2021-05-04 16:34:49.162779,4
3736,191,52,2021-05-05 16:34:49.162779,4
3737,682,35,2021-05-06 16:34:49.162779,1
3738,819,97,2021-05-07 16:34:49.162779,4
3739,960,51,2021-05-08 16:34:49.162779,2
3740,716,83,2021-05-09 16:34:49.162779,3
3741,56,55,2021-05-10 16:34:49.162779,4
3742,720,87,2021-05-11 16:34:49.162779,4
3743,553,77,2021-05-12 16:34:49.162779,2
3744,32,44,2021-05-13 16:34:49.162779,4
3745,527,65,2021-05-14 16:34:49.162779,4
3746,574,93,2021-05-15 16:34:49.162779,2
3747,667,88,2021-05-16 16:34:49.162779,4
3748,284,80,2021-05-17 16:34:49.162779,3
3749,721,25,2021-05-18 16:34:49.162779,1
3750,832,87,2021-05-19 16:34:49.162779,4
3751,494,92,2021-05-20 16:34:49.162779,3
3752,187,47,2021-05-21 16:34:49.162779,4
3753,498,80,2021-05-22 16:34:49.162779,1
3754,442,56,2021-05-23 16:34:49.162779,2
3755,130,38,2021-05-24 16:34:49.162779,1
3756,639,11,2021-05-25 16:34:49.162779,4
3757,292,67,2021-05-26 16:34:49.162779,1
3758,114,15,2021-05-27 16:34:49.162779,1
3759,199,1,2021-05-28 16:34:49.162779,2
3760,13,7,2021-05-29 16:34:49.162779,4
3761,271,1,2021-05-30 16:34:49.162779,1
3762,601,49,2021-05-31 16:34:49.162779,1
3763,215,96,2021-06-01 16:34:49.162779,2
3764,444,73,2021-06-02 16:34:49.162779,3
3765,790,29,2021-06-03 16:34:49.162779,4
3766,512,26,2021-06-04 16:34:49.162779,3
3767,447,87,2021-06-05 16:34:49.162779,3
3768,986,45,2021-06-06 16:34:49.162779,2
3769,993,93,2021-06-07 16:34:49.162779,2
3770,715,97,2021-06-08 16:34:49.162779,4
3771,74,71,2021-06-09 16:34:49.162779,3
3772,537,12,2021-06-10 16:34:49.162779,1
3773,101,95,2021-06-11 16:34:49.162779,3
3774,176,32,2021-06-12 16:34:49.162779,2
3775,427,20,2021-06-13 16:34:49.162779,1
3776,117,51,2021-06-14 16:34:49.162779,1
3777,166,81,2021-06-15 16:34:49.162779,2
3778,41,36,2021-06-16 16:34:49.162779,1
3779,429,67,2021-06-17 16:34:49.162779,3
3780,344,1,2021-06-18 16:34:49.162779,2
3781,424,27,2021-06-19 16:34:49.162779,4
3782,366,40,2021-06-20 16:34:49.162779,2
3783,120,97,2021-06-21 16:34:49.162779,4
3784,609,84,2021-06-22 16:34:49.162779,4
3785,657,14,2021-06-23 16:34:49.162779,2
3786,728,100,2021-06-24 16:34:49.162779,2
3787,229,69,2021-06-25 16:34:49.162779,4
3788,825,87,2021-06-26 16:34:49.162779,4
3789,130,79,2021-06-27 16:34:49.162779,1
3790,352,6,2021-06-28 16:34:49.162779,2
3791,889,33,2021-06-29 16:34:49.162779,2
3792,318,55,2021-06-30 16:34:49.162779,1
3793,984,19,2021-07-01 16:34:49.162779,2
3794,649,77,2021-07-02 16:34:49.162779,1
3795,836,29,2021-07-03 16:34:49.162779,1
3796,337,61,2021-07-04 16:34:49.162779,2
3797,273,70,2021-07-05 16:34:49.162779,3
3798,117,79,2021-07-06 16:34:49.162779,4
3799,818,80,2021-07-07 16:34:49.162779,2
3800,368,24,2021-07-08 16:34:49.162779,3
3801,94,23,2021-07-09 16:34:49.162779,1
3802,168,10,2021-07-10 16:34:49.162779,3
3803,954,54,2021-07-11 16:34:49.162779,2
3804,715,41,2021-07-12 16:34:49.162779,2
3805,341,49,2021-07-13 16:34:49.162779,3
3806,661,17,2021-07-14 16:34:49.162779,2
3807,914,56,2021-07-15 16:34:49.162779,4
3808,695,45,2021-07-16 16:34:49.162779,3
3809,925,30,2021-07-17 16:34:49.162779,1
3810,152,44,2021-07-18 16:34:49.162779,3
3811,586,74,2021-07-19 16:34:49.162779,3
3812,877,55,2021-07-20 16:34:49.162779,3
3813,913,19,2021-07-21 16:34:49.162779,3
3814,274,29,2021-07-22 16:34:49.162779,1
3815,554,2,2021-07-23 16:34:49.162779,1
3816,496,36,2021-07-24 16:34:49.162779,1
3817,724,19,2021-07-25 16:34:49.162779,3
3818,101,7,2021-07-26 16:34:49.162779,4
3819,557,26,2021-07-27 16:34:49.162779,4
3820,82,79,2021-07-28 16:34:49.162779,1
3821,529,38,2021-07-29 16:34:49.162779,4
3822,73,3,2021-07-30 16:34:49.162779,4
3823,14,80,2021-07-31 16:34:49.162779,4
3824,433,66,2021-08-01 16:34:49.162779,4
3825,157,95,2021-08-02 16:34:49.162779,4
3826,735,92,2021-08-03 16:34:49.162779,2
3827,132,71,2021-08-04 16:34:49.162779,1
3828,338,94,2021-08-05 16:34:49.162779,3
3829,404,43,2021-08-06 16:34:49.162779,4
3830,376,62,2021-08-07 16:34:49.162779,2
3831,888,71,2021-08-08 16:34:49.162779,3
3832,559,100,2021-08-09 16:34:49.162779,2
3833,107,93,2021-08-10 16:34:49.162779,4
3834,620,24,2021-08-11 16:34:49.162779,4
3835,265,39,2021-08-12 16:34:49.162779,4
3836,205,68,2021-08-13 16:34:49.162779,4
3837,79,93,2021-08-14 16:34:49.162779,3
3838,155,44,2021-08-15 16:34:49.162779,3
3839,783,5,2021-08-16 16:34:49.162779,2
3840,988,55,2021-08-17 16:34:49.162779,1
3841,997,93,2021-08-18 16:34:49.162779,4
3842,247,30,2021-08-19 16:34:49.162779,2
3843,531,29,2021-08-20 16:34:49.162779,2
3844,858,26,2021-08-21 16:34:49.162779,2
3845,948,83,2021-08-22 16:34:49.162779,4
3846,538,26,2021-08-23 16:34:49.162779,4
3847,729,37,2021-08-24 16:34:49.162779,2
3848,154,91,2021-08-25 16:34:49.162779,4
3849,154,94,2021-08-26 16:34:49.162779,2
3850,686,53,2021-08-27 16:34:49.162779,3
3851,92,30,2021-08-28 16:34:49.162779,4
3852,433,3,2021-08-29 16:34:49.162779,3
3853,338,43,2021-08-30 16:34:49.162779,1
3854,480,7,2021-08-31 16:34:49.162779,4
3855,693,49,2021-09-01 16:34:49.162779,1
3856,131,73,2021-09-02 16:34:49.162779,2
3857,450,41,2021-09-03 16:34:49.162779,4
3858,993,77,2021-09-04 16:34:49.162779,4
3859,810,79,2021-09-05 16:34:49.162779,4
3860,787,54,2021-09-06 16:34:49.162779,1
3861,273,69,2021-09-07 16:34:49.162779,1
3862,929,93,2021-09-08 16:34:49.162779,2
3863,588,99,2021-09-09 16:34:49.162779,3
3864,177,91,2021-09-10 16:34:49.162779,3
3865,696,27,2021-09-11 16:34:49.162779,1
3866,831,8,2021-09-12 16:34:49.162779,4
3867,643,32,2021-09-13 16:34:49.162779,3
3868,875,84,2021-09-14 16:34:49.162779,3
3869,49,64,2021-09-15 16:34:49.162779,1
3870,567,10,2021-09-16 16:34:49.162779,2
3871,666,13,2021-09-17 16:34:49.162779,1
3872,355,63,2021-09-18 16:34:49.162779,1
3873,712,93,2021-09-19 16:34:49.162779,4
3874,308,35,2021-09-20 16:34:49.162779,1
3875,868,61,2021-09-21 16:34:49.162779,4
3876,885,54,2021-09-22 16:34:49.162779,2
3877,630,8,2021-09-23 16:34:49.162779,4
3878,775,29,2021-09-24 16:34:49.162779,2
3879,46,95,2021-09-25 16:34:49.162779,2
3880,302,41,2021-09-26 16:34:49.162779,2
3881,868,30,2021-09-27 16:34:49.162779,1
3882,912,86,2021-09-28 16:34:49.162779,4
3883,408,21,2021-09-29 16:34:49.162779,3
3884,189,76,2021-09-30 16:34:49.162779,1
3885,822,11,2021-10-01 16:34:49.162779,2
3886,830,2,2021-10-02 16:34:49.162779,3
3887,129,50,2021-10-03 16:34:49.162779,1
3888,561,41,2021-10-04 16:34:49.162779,3
3889,537,66,2021-10-05 16:34:49.162779,2
3890,266,98,2021-10-06 16:34:49.162779,3
3891,118,3,2021-10-07 16:34:49.162779,3
3892,464,80,2021-10-08 16:34:49.162779,2
3893,144,51,2021-10-09 16:34:49.162779,3
3894,442,68,2021-10-10 16:34:49.162779,1
3895,200,87,2021-10-11 16:34:49.162779,3
3896,157,84,2021-10-12 16:34:49.162779,4
3897,487,25,2021-10-13 16:34:49.162779,1
3898,860,30,2021-10-14 16:34:49.162779,3
3899,134,82,2021-10-15 16:34:49.162779,4
3900,912,11,2021-10-16 16:34:49.162779,4
3901,148,93,2021-10-17 16:34:49.162779,4
3902,336,17,2021-10-18 16:34:49.162779,3
3903,71,26,2021-10-19 16:34:49.162779,2
3904,233,23,2021-10-20 16:34:49.162779,4
3905,334,56,2021-10-21 16:34:49.162779,2
3906,811,52,2021-10-22 16:34:49.162779,1
3907,666,48,2021-10-23 16:34:49.162779,2
3908,90,20,2021-10-24 16:34:49.162779,2
3909,334,2,2021-10-25 16:34:49.162779,2
3910,199,88,2021-10-26 16:34:49.162779,2
3911,161,31,2021-10-27 16:34:49.162779,2
3912,538,27,2021-10-28 16:34:49.162779,1
3913,121,2,2021-10-29 16:34:49.162779,1
3914,301,78,2021-10-30 16:34:49.162779,2
3915,724,4,2021-10-31 16:34:49.162779,2
3916,575,13,2021-11-01 16:34:49.162779,4
3917,963,100,2021-11-02 16:34:49.162779,1
3918,436,35,2021-11-03 16:34:49.162779,3
3919,68,72,2021-11-04 16:34:49.162779,1
3920,765,66,2021-11-05 16:34:49.162779,3
3921,922,6,2021-11-06 16:34:49.162779,4
3922,459,31,2021-11-07 16:34:49.162779,2
3923,514,10,2021-11-08 16:34:49.162779,4
3924,398,21,2021-11-09 16:34:49.162779,2
3925,620,74,2021-11-10 16:34:49.162779,1
3926,286,23,2021-11-11 16:34:49.162779,2
3927,561,3,2021-11-12 16:34:49.162779,3
3928,140,32,2021-11-13 16:34:49.162779,3
3929,730,20,2021-11-14 16:34:49.162779,4
3930,556,74,2021-11-15 16:34:49.162779,1
3931,929,29,2021-11-16 16:34:49.162779,3
3932,781,52,2021-11-17 16:34:49.162779,4
3933,590,46,2021-11-18 16:34:49.162779,1
3934,728,34,2021-11-19 16:34:49.162779,1
3935,894,84,2021-11-20 16:34:49.162779,4
3936,610,61,2021-11-21 16:34:49.162779,3
3937,748,72,2021-11-22 16:34:49.162779,3
3938,282,71,2021-11-23 16:34:49.162779,4
3939,661,70,2021-11-24 16:34:49.162779,3
3940,924,11,2021-11-25 16:34:49.162779,4
3941,816,82,2021-11-26 16:34:49.162779,3
3942,996,93,2021-11-27 16:34:49.162779,3
3943,936,89,2021-11-28 16:34:49.162779,4
3944,578,63,2021-11-29 16:34:49.162779,4
3945,746,21,2021-11-30 16:34:49.162779,3
3946,457,3,2021-12-01 16:34:49.162779,4
3947,87,82,2021-12-02 16:34:49.162779,3
3948,79,88,2021-12-03 16:34:49.162779,2
3949,205,10,2021-12-04 16:34:49.162779,1
3950,791,27,2021-12-05 16:34:49.162779,1
3951,337,12,2021-12-06 16:34:49.162779,3
3952,254,7,2021-12-07 16:34:49.162779,1
3953,304,17,2021-12-08 16:34:49.162779,3
3954,380,65,2021-12-09 16:34:49.162779,4
3955,130,64,2021-12-10 16:34:49.162779,2
3956,596,26,2021-12-11 16:34:49.162779,1
3957,276,15,2021-12-12 16:34:49.162779,1
3958,699,33,2021-12-13 16:34:49.162779,4
3959,558,62,2021-12-14 16:34:49.162779,2
3960,899,47,2021-12-15 16:34:49.162779,2
3961,183,95,2021-12-16 16:34:49.162779,2
3962,268,35,2021-12-17 16:34:49.162779,4
3963,808,65,2021-12-18 16:34:49.162779,1
3964,322,72,2021-12-19 16:34:49.162779,1
3965,512,76,2021-12-20 16:34:49.162779,2
3966,612,83,2021-12-21 16:34:49.162779,4
3967,78,25,2021-12-22 16:34:49.162779,4
3968,784,57,2021-12-23 16:34:49.162779,4
3969,339,32,2021-12-24 16:34:49.162779,2
3970,674,63,2021-12-25 16:34:49.162779,4
3971,556,12,2021-12-26 16:34:49.162779,2
3972,509,63,2021-12-27 16:34:49.162779,2
3973,238,77,2021-12-28 16:34:49.162779,2
3974,134,92,2021-12-29 16:34:49.162779,3
3975,973,1,2021-12-30 16:34:49.162779,2
3976,192,51,2021-12-31 16:34:49.162779,4
3977,356,70,2022-01-01 16:34:49.162779,3
3978,278,8,2022-01-02 16:34:49.162779,1
3979,18,68,2022-01-03 16:34:49.162779,1
3980,524,5,2022-01-04 16:34:49.162779,4
3981,180,89,2022-01-05 16:34:49.162779,4
3982,123,86,2022-01-06 16:34:49.162779,4
3983,246,92,2022-01-07 16:34:49.162779,4
3984,734,39,2022-01-08 16:34:49.162779,3
3985,373,23,2022-01-09 16:34:49.162779,4
3986,51,68,2022-01-10 16:34:49.162779,2
3987,1000,52,2022-01-11 16:34:49.162779,1
3988,71,4,2022-01-12 16:34:49.162779,4
3989,480,47,2022-01-13 16:34:49.162779,2
3990,560,21,2022-01-14 16:34:49.162779,4
3991,19,56,2022-01-15 16:34:49.162779,2
3992,774,66,2022-01-16 16:34:49.162779,3
3993,84,59,2022-01-17 16:34:49.162779,1
3994,155,7,2022-01-18 16:34:49.162779,1
3995,565,49,2022-01-19 16:34:49.162779,3
3996,619,16,2022-01-20 16:34:49.162779,2
3997,357,17,2022-01-21 16:34:49.162779,4
3998,816,84,2022-01-22 16:34:49.162779,2
3999,647,87,2022-01-23 16:34:49.162779,1
4000,443,98,2022-01-24 16:34:49.162779,3
4001,69,75,2022-01-25 16:34:49.162779,3
4002,523,34,2022-01-26 16:34:49.162779,2
4003,143,33,2022-01-27 16:34:49.162779,2
4004,192,26,2022-01-28 16:34:49.162779,3
4005,387,66,2022-01-29 16:34:49.162779,1
4006,378,63,2022-01-30 16:34:49.162779,4
4007,581,87,2022-01-31 16:34:49.162779,4
4008,535,41,2022-02-01 16:34:49.162779,2
4009,693,86,2022-02-02 16:34:49.162779,3
4010,293,58,2022-02-03 16:34:49.162779,3
4011,9,98,2022-02-04 16:34:49.162779,3
4012,271,79,2022-02-05 16:34:49.162779,1
4013,387,10,2022-02-06 16:34:49.162779,2
4014,93,15,2022-02-07 16:34:49.162779,2
4015,966,42,2022-02-08 16:34:49.162779,2
4016,529,93,2022-02-09 16:34:49.162779,1
4017,154,57,2022-02-10 16:34:49.162779,2
4018,405,87,2022-02-11 16:34:49.162779,4
4019,840,17,2022-02-12 16:34:49.162779,2
4020,149,60,2022-02-13 16:34:49.162779,2
4021,889,9,2022-02-14 16:34:49.162779,2
4022,267,36,2022-02-15 16:34:49.162779,1
4023,422,73,2022-02-16 16:34:49.162779,4
4024,840,80,2022-02-17 16:34:49.162779,4
4025,618,36,2022-02-18 16:34:49.162779,3
4026,472,48,2022-02-19 16:34:49.162779,3
4027,893,51,2022-02-20 16:34:49.162779,4
4028,547,97,2022-02-21 16:34:49.162779,2
4029,631,95,2022-02-22 16:34:49.162779,2
4030,526,70,2022-02-23 16:34:49.162779,2
4031,503,74,2022-02-24 16:34:49.162779,1
4032,14,80,2022-02-25 16:34:49.162779,2
4033,778,68,2022-02-26 16:34:49.162779,1
4034,652,22,2022-02-27 16:34:49.162779,4
4035,806,77,2022-02-28 16:34:49.162779,2
4036,364,80,2022-03-01 16:34:49.162779,2
4037,119,93,2022-03-02 16:34:49.162779,3
4038,238,6,2022-03-03 16:34:49.162779,4
4039,546,26,2022-03-04 16:34:49.162779,2
4040,169,75,2022-03-05 16:34:49.162779,1
4041,522,88,2022-03-06 16:34:49.162779,4
4042,634,93,2022-03-07 16:34:49.162779,3
4043,913,3,2022-03-08 16:34:49.162779,4
4044,657,52,2022-03-09 16:34:49.162779,1
4045,963,74,2022-03-10 16:34:49.162779,3
4046,958,60,2022-03-11 16:34:49.162779,1
4047,735,63,2022-03-12 16:34:49.162779,4
4048,883,65,2022-03-13 16:34:49.162779,3
4049,769,52,2022-03-14 16:34:49.162779,1
4050,780,90,2022-03-15 16:34:49.162779,4
4051,871,76,2022-03-16 16:34:49.162779,1
4052,516,14,2022-03-17 16:34:49.162779,2
4053,938,89,2022-03-18 16:34:49.162779,4
4054,397,72,2022-03-19 16:34:49.162779,3
4055,866,68,2022-03-20 16:34:49.162779,3
4056,106,28,2022-03-21 16:34:49.162779,2
4057,85,71,2022-03-22 16:34:49.162779,1
4058,214,10,2022-03-23 16:34:49.162779,1
4059,121,57,2022-03-24 16:34:49.162779,3
4060,132,100,2022-03-25 16:34:49.162779,1
4061,850,66,2022-03-26 16:34:49.162779,4
4062,197,90,2022-03-27 16:34:49.162779,4
4063,19,50,2022-03-28 16:34:49.162779,3
4064,642,14,2022-03-29 16:34:49.162779,4
4065,12,16,2022-03-30 16:34:49.162779,3
4066,81,54,2022-03-31 16:34:49.162779,1
4067,330,43,2022-04-01 16:34:49.162779,1
4068,866,42,2022-04-02 16:34:49.162779,1
4069,774,81,2022-04-03 16:34:49.162779,2
4070,392,22,2022-04-04 16:34:49.162779,3
4071,637,68,2022-04-05 16:34:49.162779,4
4072,307,19,2022-04-06 16:34:49.162779,1
4073,267,66,2022-04-07 16:34:49.162779,2
4074,447,39,2022-04-08 16:34:49.162779,4
4075,441,73,2022-04-09 16:34:49.162779,4
4076,895,19,2022-04-10 16:34:49.162779,4
4077,652,16,2022-04-11 16:34:49.162779,1
4078,841,54,2022-04-12 16:34:49.162779,4
4079,2,25,2022-04-13 16:34:49.162779,3
4080,520,18,2022-04-14 16:34:49.162779,2
4081,762,23,2022-04-15 16:34:49.162779,4
4082,651,85,2022-04-16 16:34:49.162779,4
4083,636,11,2022-04-17 16:34:49.162779,3
4084,309,39,2022-04-18 16:34:49.162779,4
4085,740,68,2022-04-19 16:34:49.162779,1
4086,522,25,2022-04-20 16:34:49.162779,1
4087,469,63,2022-04-21 16:34:49.162779,1
4088,212,96,2022-04-22 16:34:49.162779,4
4089,112,30,2022-04-23 16:34:49.162779,2
4090,8,45,2022-04-24 16:34:49.162779,2
4091,804,90,2022-04-25 16:34:49.162779,4
4092,477,61,2022-04-26 16:34:49.162779,2
4093,874,100,2022-04-27 16:34:49.162779,2
4094,460,51,2022-04-28 16:34:49.162779,4
4095,253,98,2022-04-29 16:34:49.162779,1
4096,526,9,2022-04-30 16:34:49.162779,4
4097,752,76,2022-05-01 16:34:49.162779,1
4098,438,2,2022-05-02 16:34:49.162779,1
4099,754,5,2022-05-03 16:34:49.162779,2
4100,981,62,2022-05-04 16:34:49.162779,2
4101,854,69,2022-05-05 16:34:49.162779,1
4102,661,52,2022-05-06 16:34:49.162779,1
4103,236,86,2022-05-07 16:34:49.162779,2
4104,306,5,2022-05-08 16:34:49.162779,3
4105,478,59,2022-05-09 16:34:49.162779,1
4106,679,68,2022-05-10 16:34:49.162779,1
4107,20,9,2022-05-11 16:34:49.162779,1
4108,216,93,2022-05-12 16:34:49.162779,2
4109,855,22,2022-05-13 16:34:49.162779,4
4110,135,27,2022-05-14 16:34:49.162779,1
4111,905,10,2022-05-15 16:34:49.162779,1
4112,129,80,2022-05-16 16:34:49.162779,1
4113,410,61,2022-05-17 16:34:49.162779,4
4114,422,51,2022-05-18 16:34:49.162779,4
4115,294,10,2022-05-19 16:34:49.162779,1
4116,246,6,2022-05-20 16:34:49.162779,1
4117,701,62,2022-05-21 16:34:49.162779,3
4118,556,5,2022-05-22 16:34:49.162779,4
4119,86,70,2022-05-23 16:34:49.162779,3
4120,556,63,2022-05-24 16:34:49.162779,1
4121,842,56,2022-05-25 16:34:49.162779,1
4122,375,59,2022-05-26 16:34:49.162779,1
4123,446,63,2022-05-27 16:34:49.162779,1
4124,378,89,2022-05-28 16:34:49.162779,2
4125,390,59,2022-05-29 16:34:49.162779,2
4126,657,51,2022-05-30 16:34:49.162779,2
4127,51,50,2022-05-31 16:34:49.162779,3
4128,242,4,2022-06-01 16:34:49.162779,4
4129,294,48,2022-06-02 16:34:49.162779,1
4130,920,32,2022-06-03 16:34:49.162779,4
4131,563,51,2022-06-04 16:34:49.162779,2
4132,266,52,2022-06-05 16:34:49.162779,1
4133,120,99,2022-06-06 16:34:49.162779,1
4134,712,74,2022-06-07 16:34:49.162779,3
4135,917,34,2022-06-08 16:34:49.162779,4
4136,248,36,2022-06-09 16:34:49.162779,3
4137,70,70,2022-06-10 16:34:49.162779,2
4138,853,43,2022-06-11 16:34:49.162779,4
4139,57,16,2022-06-12 16:34:49.162779,2
4140,382,59,2022-06-13 16:34:49.162779,3
4141,39,53,2022-06-14 16:34:49.162779,3
4142,984,19,2022-06-15 16:34:49.162779,1
4143,801,98,2022-06-16 16:34:49.162779,4
4144,443,89,2022-06-17 16:34:49.162779,4
4145,18,95,2022-06-18 16:34:49.162779,1
4146,952,41,2022-06-19 16:34:49.162779,4
4147,732,81,2022-06-20 16:34:49.162779,2
4148,825,47,2022-06-21 16:34:49.162779,2
4149,756,94,2022-06-22 16:34:49.162779,3
4150,352,54,2022-06-23 16:34:49.162779,2
4151,972,55,2022-06-24 16:34:49.162779,4
4152,816,95,2022-06-25 16:34:49.162779,1
4153,298,19,2022-06-26 16:34:49.162779,3
4154,283,62,2022-06-27 16:34:49.162779,1
4155,586,99,2022-06-28 16:34:49.162779,3
4156,110,93,2022-06-29 16:34:49.162779,3
4157,180,59,2022-06-30 16:34:49.162779,1
4158,938,65,2022-07-01 16:34:49.162779,2
4159,544,68,2022-07-02 16:34:49.162779,2
4160,746,28,2022-07-03 16:34:49.162779,2
4161,794,18,2022-07-04 16:34:49.162779,2
4162,25,26,2022-07-05 16:34:49.162779,1
4163,843,19,2022-07-06 16:34:49.162779,4
4164,791,55,2022-07-07 16:34:49.162779,3
4165,738,57,2022-07-08 16:34:49.162779,1
4166,57,6,2022-07-09 16:34:49.162779,2
4167,180,1,2022-07-10 16:34:49.162779,2
4168,232,8,2022-07-11 16:34:49.162779,1
4169,894,97,2022-07-12 16:34:49.162779,3
4170,343,51,2022-07-13 16:34:49.162779,1
4171,477,85,2022-07-14 16:34:49.162779,1
4172,799,88,2022-07-15 16:34:49.162779,4
4173,576,25,2022-07-16 16:34:49.162779,1
4174,455,47,2022-07-17 16:34:49.162779,4
4175,232,55,2022-07-18 16:34:49.162779,3
4176,289,64,2022-07-19 16:34:49.162779,1
4177,213,83,2022-07-20 16:34:49.162779,1
4178,258,93,2022-07-21 16:34:49.162779,2
4179,530,10,2022-07-22 16:34:49.162779,1
4180,687,56,2022-07-23 16:34:49.162779,2
4181,929,12,2022-07-24 16:34:49.162779,2
4182,229,33,2022-07-25 16:34:49.162779,2
4183,226,71,2022-07-26 16:34:49.162779,3
4184,596,17,2022-07-27 16:34:49.162779,4
4185,803,61,2022-07-28 16:34:49.162779,2
4186,435,10,2022-07-29 16:34:49.162779,1
4187,882,31,2022-07-30 16:34:49.162779,1
4188,758,60,2022-07-31 16:34:49.162779,2
4189,402,70,2022-08-01 16:34:49.162779,2
4190,622,17,2022-08-02 16:34:49.162779,1
4191,766,50,2022-08-03 16:34:49.162779,2
4192,88,37,2022-08-04 16:34:49.162779,4
4193,584,82,2022-08-05 16:34:49.162779,4
4194,893,62,2022-08-06 16:34:49.162779,3
4195,542,90,2022-08-07 16:34:49.162779,2
4196,684,80,2022-08-08 16:34:49.162779,3
4197,309,72,2022-08-09 16:34:49.162779,3
4198,906,88,2022-08-10 16:34:49.162779,3
4199,343,77,2022-08-11 16:34:49.162779,2
4200,436,29,2022-08-12 16:34:49.162779,3
4201,177,32,2022-08-13 16:34:49.162779,4
4202,139,88,2022-08-14 16:34:49.162779,3
4203,194,80,2022-08-15 16:34:49.162779,4
4204,186,11,2022-08-16 16:34:49.162779,4
4205,218,96,2022-08-17 16:34:49.162779,2
4206,164,6,2022-08-18 16:34:49.162779,3
4207,161,35,2022-08-19 16:34:49.162779,2
4208,943,33,2022-08-20 16:34:49.162779,4
4209,525,18,2022-08-21 16:34:49.162779,1
4210,808,37,2022-08-22 16:34:49.162779,3
4211,601,13,2022-08-23 16:34:49.162779,2
4212,836,74,2022-08-24 16:34:49.162779,1
4213,42,90,2022-08-25 16:34:49.162779,3
4214,915,81,2022-08-26 16:34:49.162779,3
4215,210,64,2022-08-27 16:34:49.162779,2
4216,741,1,2022-08-28 16:34:49.162779,1
4217,862,63,2022-08-29 16:34:49.162779,2
4218,275,89,2022-08-30 16:34:49.162779,3
4219,954,34,2022-08-31 16:34:49.162779,3
4220,279,10,2022-09-01 16:34:49.162779,4
4221,251,84,2022-09-02 16:34:49.162779,3
4222,310,7,2022-09-03 16:34:49.162779,3
4223,720,56,2022-09-04 16:34:49.162779,1
4224,833,80,2022-09-05 16:34:49.162779,1
4225,140,37,2022-09-06 16:34:49.162779,4
4226,792,29,2022-09-07 16:34:49.162779,4
4227,546,12,2022-09-08 16:34:49.162779,4
4228,821,17,2022-09-09 16:34:49.162779,2
4229,904,48,2022-09-10 16:34:49.162779,2
4230,530,84,2022-09-11 16:34:49.162779,4
4231,57,26,2022-09-12 16:34:49.162779,2
4232,112,83,2022-09-13 16:34:49.162779,3
4233,5,12,2022-09-14 16:34:49.162779,4
4234,410,21,2022-09-15 16:34:49.162779,4
4235,414,42,2022-09-16 16:34:49.162779,2
4236,182,61,2022-09-17 16:34:49.162779,1
4237,13,58,2022-09-18 16:34:49.162779,4
4238,339,54,2022-09-19 16:34:49.162779,2
4239,797,34,2022-09-20 16:34:49.162779,2
4240,259,7,2022-09-21 16:34:49.162779,1
4241,90,35,2022-09-22 16:34:49.162779,4
4242,616,15,2022-09-23 16:34:49.162779,1
4243,891,65,2022-09-24 16:34:49.162779,3
4244,698,90,2022-09-25 16:34:49.162779,1
4245,250,99,2022-09-26 16:34:49.162779,1
4246,255,25,2022-09-27 16:34:49.162779,2
4247,588,59,2022-09-28 16:34:49.162779,1
4248,898,79,2022-09-29 16:34:49.162779,3
4249,971,86,2022-09-30 16:34:49.162779,2
4250,108,6,2022-10-01 16:34:49.162779,3
4251,668,52,2022-10-02 16:34:49.162779,1
4252,594,79,2022-10-03 16:34:49.162779,3
4253,589,88,2022-10-04 16:34:49.162779,3
4254,485,21,2022-10-05 16:34:49.162779,1
4255,982,71,2022-10-06 16:34:49.162779,1
4256,972,93,2022-10-07 16:34:49.162779,2
4257,258,96,2022-10-08 16:34:49.162779,2
4258,639,32,2022-10-09 16:34:49.162779,4
4259,997,53,2022-10-10 16:34:49.162779,2
4260,903,59,2022-10-11 16:34:49.162779,1
4261,282,69,2022-10-12 16:34:49.162779,3
4262,986,62,2022-10-13 16:34:49.162779,3
4263,88,4,2022-10-14 16:34:49.162779,2
4264,204,86,2022-10-15 16:34:49.162779,2
4265,16,18,2022-10-16 16:34:49.162779,1
4266,151,99,2022-10-17 16:34:49.162779,3
4267,936,81,2022-10-18 16:34:49.162779,4
4268,254,56,2022-10-19 16:34:49.162779,4
4269,188,24,2022-10-20 16:34:49.162779,2
4270,329,66,2022-10-21 16:34:49.162779,4
4271,544,13,2022-10-22 16:34:49.162779,1
4272,783,62,2022-10-23 16:34:49.162779,4
